Longitude,Latitude,Depth(km),Magnitude,DateTime
-17.8673,28.6245,4,0.9,2022-06-12T04:21:37Z
-17.8608,28.6274,2,0.8,2022-06-12T04:52:14Z
-17.8913,28.6386,0,0.8,2022-06-11T04:26:58Z
-17.8857,28.5254,17,1.9,2022-06-11T16:10:39Z
-17.8796,28.6288,5,1.2,2022-06-11T17:46:12Z
-17.8775,28.6268,3,0.6,2022-06-10T04:12:46Z
-17.9662,28.5843,6,1.2,2022-06-08T02:38:18Z
-17.9065,28.6167,19,1.5,2022-06-07T02:07:15Z
-17.8967,28.6179,0,1.6,2022-06-04T12:06:18Z
-17.8686,28.6211,4,0.9,2022-06-04T23:58:16Z
-17.8761,28.6217,2,1.1,2022-06-03T12:56:03Z
-17.8669,28.6202,21,1.9,2022-06-03T18:27:57Z
-17.8282,28.6082,7,0.3,2022-06-03T20:47:25Z
-17.8907,28.6407,0,0.8,2022-06-02T03:04:18Z
-17.9026,28.6111,1,1.7,2022-06-02T06:54:39Z
-17.9036,28.6227,3,1.2,2022-06-02T22:59:37Z
-17.9337,28.6118,12,1.3,2022-05-31T03:44:34Z
-17.8743,28.6408,16,1.6,2022-05-30T17:30:29Z
-17.8822,28.5936,6,0.9,2022-05-30T23:47:13Z
-17.8816,28.6149,4,0.3,2022-05-29T01:57:57Z
-17.8826,28.5911,6,1.3,2022-05-29T11:17:24Z
-17.8324,28.6045,14,1.4,2022-05-29T13:23:09Z
-17.8704,28.6291,9,1.2,2022-05-29T21:24:09Z
-17.882,28.6317,1,2,2022-05-28T07:07:19Z
-17.8951,28.6339,3,0.8,2022-05-27T03:27:21Z
-17.9183,28.6323,17,1.5,2022-05-27T04:52:18Z
-17.8367,28.5514,11,1.8,2022-05-27T20:52:03Z
-17.8988,28.6164,3,1.1,2022-05-27T22:46:21Z
-17.8693,28.6313,2,1,2022-05-26T02:17:49Z
-17.8503,28.6065,12,1.4,2022-05-26T22:25:20Z
-17.8183,28.5375,15,1.7,2022-05-25T21:21:29Z
-17.8715,28.6358,2,0.8,2022-05-25T22:25:01Z
-17.8657,28.6183,6,1.3,2022-05-24T01:25:33Z
-17.8663,28.5703,8,1,2022-05-24T04:41:57Z
-17.882,28.6234,0,1.4,2022-05-24T22:41:24Z
-17.8987,28.5903,12,1.8,2022-05-22T05:53:06Z
-17.9605,28.6623,21,1.8,2022-05-22T21:10:30Z
-17.875,28.6328,12,1.2,2022-05-21T02:02:53Z
-17.8939,28.6074,4,1.5,2022-05-20T22:13:05Z
-17.9355,28.6225,2,1.4,2022-05-19T18:51:49Z
-17.8403,28.5571,12,1.2,2022-05-17T01:12:49Z
-17.9185,28.5885,10,1,2022-05-17T01:58:47Z
-17.8179,28.5371,15,1.9,2022-05-17T02:44:47Z
-17.9459,28.4502,18,2.2,2022-05-17T03:08:41Z
-17.8557,28.6657,12,0.9,2022-05-16T00:59:06Z
-17.8848,28.6301,3,0.5,2022-05-16T04:16:28Z
-17.8478,28.5262,17,2,2022-05-16T13:57:02Z
-17.8676,28.6028,17,1.1,2022-05-16T22:29:37Z
-17.8614,28.5801,4,1.3,2022-05-15T23:19:44Z
-17.8494,28.6458,13,0.8,2022-05-15T23:25:48Z
-17.8745,28.6296,5,0.8,2022-05-14T06:45:52Z
-17.903,28.5836,9,1.3,2022-05-13T00:48:51Z
-17.9043,28.5925,11,1.6,2022-05-13T00:48:58Z
-17.8752,28.5967,8,1.4,2022-05-13T00:53:49Z
-17.8704,28.621,2,0.8,2022-05-12T04:58:20Z
-17.866,28.6041,4,2,2022-05-12T18:44:13Z
-17.8581,28.6055,7,0.8,2022-05-11T05:16:43Z
-17.8306,28.5569,12,1.5,2022-05-11T05:27:22Z
-17.9009,28.6333,7,1.3,2022-05-11T08:57:33Z
-17.8862,28.6292,4,1.3,2022-05-11T16:39:04Z
-17.829,28.6331,16,1.8,2022-05-10T00:27:50Z
-17.9426,28.6361,32,2.5,2022-05-10T16:43:05Z
-17.8853,28.6073,4,1.5,2022-05-10T23:13:14Z
-17.8477,28.63,5,1,2022-05-09T00:19:20Z
-17.8869,28.6224,2,1.3,2022-05-09T08:30:04Z
-17.853,28.5935,7,1.7,2022-05-08T10:14:08Z
-17.8566,28.6148,5,0.5,2022-05-07T00:41:49Z
-17.8913,28.5889,25,1.6,2022-05-07T03:38:02Z
-17.8965,28.5531,12,1.9,2022-05-07T12:56:20Z
-17.9498,28.5781,3,1.4,2022-05-07T15:12:21Z
-17.9043,28.6839,16,0.5,2022-05-06T00:32:45Z
-17.8376,28.6148,9,0.7,2022-05-06T23:47:45Z
-17.8948,28.6041,8,1.5,2022-05-05T04:25:40Z
-17.8568,28.6136,11,1.2,2022-05-04T03:05:32Z
-17.8949,28.5945,5,1.4,2022-05-04T21:46:19Z
-17.9215,28.6484,8,0.9,2022-05-03T04:41:26Z
-17.8726,28.6104,0,0.6,2022-05-03T20:17:26Z
-17.9117,28.5933,3,1.7,2022-05-02T12:38:45Z
-17.8963,28.6215,2,0.9,2022-05-02T20:18:02Z
-17.9039,28.6122,3,0.7,2022-05-02T20:50:41Z
-17.8759,28.5579,3,1.2,2022-05-01T00:23:49Z
-17.8785,28.5679,3,1.3,2022-05-01T00:54:57Z
-17.8752,28.6246,4,1.2,2022-05-01T10:29:50Z
-17.9261,28.646,8,1.1,2022-05-01T10:35:54Z
-17.8962,28.5725,9,1.8,2022-05-01T13:11:00Z
-17.9037,28.6283,1,1.1,2022-05-01T15:22:18Z
-17.8622,28.5724,11,1.7,2022-05-01T21:26:00Z
-17.8734,28.626,11,1.5,2022-04-29T05:29:32Z
-17.8647,28.5682,4,1.3,2022-04-29T05:39:26Z
-17.8635,28.612,3,1.1,2022-04-28T00:27:06Z
-17.8938,28.6223,4,1.4,2022-04-28T06:30:00Z
-17.8644,28.638,9,1.1,2022-04-28T21:55:42Z
-17.8425,28.6303,5,0.8,2022-04-27T01:47:40Z
-17.8886,28.6337,17,1.2,2022-04-27T02:35:30Z
-17.8512,28.5996,10,0.9,2022-04-27T02:58:10Z
-17.888,28.64,1,0.8,2022-04-27T03:14:22Z
-17.9404,28.6078,19,1.6,2022-04-27T04:05:08Z
-17.888,28.6535,14,1.5,2022-04-27T19:28:27Z
-17.8712,28.6276,2,1,2022-04-26T01:26:38Z
-17.951,28.6599,15,1.2,2022-04-26T01:33:34Z
-17.8851,28.6308,2,1.1,2022-04-26T01:54:30Z
-17.9059,28.5667,14,1.1,2022-04-26T02:17:26Z
-17.9773,28.5998,0,1.4,2022-04-26T03:57:32Z
-17.8936,28.6262,3,1.5,2022-04-26T06:43:03Z
-17.9108,28.622,9,1.1,2022-04-26T20:26:34Z
-17.873,28.614,7,0.9,2022-04-26T20:34:33Z
-17.8455,28.6522,5,1.1,2022-04-26T23:52:07Z
-17.8745,28.5817,9,1.1,2022-04-25T00:15:36Z
-17.8769,28.6316,12,1.3,2022-04-25T01:42:35Z
-17.882,28.6456,0,0.7,2022-04-25T02:41:46Z
-17.9048,28.6529,2,0.7,2022-04-25T04:03:31Z
-17.9101,28.6466,3,0.8,2022-04-25T04:40:54Z
-17.9733,28.6246,1,1.1,2022-04-25T04:46:57Z
-17.8931,28.6007,7,1.5,2022-04-25T05:17:32Z
-17.8595,28.6245,3,1.6,2022-04-24T00:13:44Z
-17.8689,28.6231,3,1.1,2022-04-24T01:55:37Z
-17.725,28.5491,24,1.8,2022-04-24T12:18:59Z
-17.8861,28.5851,8,1.5,2022-04-24T23:35:19Z
-17.921,28.5733,12,1.2,2022-04-24T23:36:25Z
-17.9107,28.5793,10,1.6,2022-04-23T03:04:14Z
-17.834,28.567,12,1.7,2022-04-23T10:07:13Z
-17.8917,28.5512,8,0.7,2022-04-22T02:59:48Z
-17.8893,28.6233,2,1.6,2022-04-22T17:50:29Z
-17.8914,28.5951,19,1.7,2022-04-22T22:49:27Z
-17.8975,28.5951,11,1.3,2022-04-21T06:36:07Z
-17.8966,28.5842,8,1.8,2022-04-21T09:16:29Z
-17.8996,28.5942,9,1.6,2022-04-21T09:18:07Z
-17.8799,28.6143,2,1.9,2022-04-21T21:20:04Z
-17.8395,28.5587,13,1.7,2022-04-19T03:05:44Z
-17.9133,28.6063,10,1.7,2022-04-19T14:20:37Z
-17.8724,28.6199,3,1.5,2022-04-17T03:33:17Z
-17.8981,28.6269,2,0.5,2022-04-17T14:43:53Z
-17.8614,28.6121,3,1.5,2022-04-17T16:17:42Z
-17.9079,28.6057,1,1.3,2022-04-16T20:54:07Z
-17.8663,28.6048,11,1.5,2022-04-16T22:47:57Z
-17.9492,28.6715,20,2,2022-04-15T06:07:37Z
-17.8743,28.5683,9,1.6,2022-04-14T02:05:49Z
-17.835,28.6165,4,1.4,2022-04-14T02:41:46Z
-17.8618,28.6083,6,1.6,2022-04-14T02:45:10Z
-17.8729,28.6133,3,1.6,2022-04-12T15:37:07Z
-17.9643,28.6073,10,1.5,2022-04-11T00:26:16Z
-17.88,28.545,9,1.5,2022-04-11T08:05:18Z
-17.9106,28.6017,10,1.9,2022-04-10T00:59:25Z
-17.8161,28.5539,11,1.2,2022-04-10T04:38:04Z
-17.8528,28.6288,8,1.1,2022-04-10T05:15:51Z
-17.8653,28.6335,5,1,2022-04-10T05:33:26Z
-17.9121,28.6292,0,0.8,2022-04-10T06:51:24Z
-17.8359,28.5765,7,1.2,2022-04-10T07:56:00Z
-17.8727,28.6076,3,1.1,2022-04-10T09:32:22Z
-17.8742,28.6262,3,1,2022-04-09T02:45:49Z
-17.8522,28.6187,5,1.1,2022-04-09T05:41:57Z
-17.8234,28.6223,8,1.2,2022-04-09T21:25:24Z
-17.8428,28.5657,11,1.3,2022-04-08T01:29:42Z
-17.9038,28.5928,14,1.5,2022-04-08T04:59:39Z
-17.8699,28.6107,12,1.4,2022-04-08T04:59:59Z
-17.8232,28.5464,14,1.6,2022-04-08T18:09:44Z
-17.8399,28.5423,14,1.4,2022-04-08T18:16:25Z
-17.8427,28.5652,11,0.9,2022-04-07T01:16:07Z
-17.8703,28.5355,9,1.3,2022-04-07T01:17:12Z
-17.8258,28.5434,11,1.1,2022-04-07T01:18:28Z
-17.8517,28.5469,14,1.1,2022-04-07T01:19:52Z
-17.8939,28.5335,11,1.9,2022-04-07T03:02:03Z
-17.8162,28.6407,9,1.8,2022-04-07T12:51:22Z
-17.8746,28.5903,8,1.1,2022-04-06T02:32:55Z
-17.8683,28.6092,12,1.3,2022-04-06T02:56:32Z
-17.8288,28.5594,12,1.9,2022-04-06T05:05:32Z
-17.8687,28.5593,12,1.5,2022-04-06T15:58:43Z
-17.8595,28.6021,10,0.8,2022-04-06T22:43:08Z
-17.8932,28.6065,8,1.5,2022-04-05T01:58:35Z
-17.8587,28.5991,13,1.5,2022-04-05T03:46:38Z
-17.8423,28.5822,9,1.6,2022-04-05T04:05:22Z
-17.8502,28.6269,11,1.2,2022-04-05T21:33:11Z
-17.8523,28.6328,6,1.5,2022-04-04T03:17:00Z
-17.8446,28.5552,10,1.8,2022-04-03T00:11:57Z
-17.8722,28.5313,2,1.2,2022-04-03T00:20:30Z
-17.8083,28.566,4,1.2,2022-04-03T00:26:20Z
-17.8179,28.5641,11,1.4,2022-04-03T00:27:21Z
-17.8449,28.5692,12,1.3,2022-04-03T00:28:34Z
-17.8457,28.5255,5,1.5,2022-04-03T00:32:02Z
-17.833,28.556,13,0.7,2022-04-03T00:35:03Z
-17.8956,28.579,15,1.6,2022-04-03T01:22:42Z
-17.8698,28.6282,11,1.9,2022-04-03T02:03:51Z
-17.8078,28.6019,22,2.5,2022-04-03T02:04:59Z
-17.8168,28.5515,8,1.2,2022-04-03T02:15:00Z
-17.7909,28.602,16,1.4,2022-04-03T02:15:24Z
-17.8796,28.6333,3,0.9,2022-04-03T04:41:34Z
-17.8009,28.5922,5,1,2022-04-03T05:27:00Z
-17.8974,28.5878,9,2.2,2022-04-03T23:33:41Z
-17.8989,28.6096,20,1.3,2022-04-02T03:43:23Z
-17.9404,28.6601,12,1.2,2022-04-02T03:44:48Z
-17.795,28.602,17,1.2,2022-04-02T03:52:19Z
-17.8778,28.5991,14,0.9,2022-04-02T05:08:42Z
-17.882,28.5881,14,1.5,2022-04-02T07:41:51Z
-17.8621,28.5958,9,1.2,2022-04-02T15:39:59Z
-17.8575,28.5709,13,1,2022-04-02T20:55:00Z
-17.9502,28.6054,1,1.2,2022-04-02T20:59:49Z
-17.912,28.5682,9,1.2,2022-04-02T21:01:28Z
-17.8177,28.5755,13,1,2022-04-02T21:03:02Z
-17.7498,28.607,7,1.3,2022-04-02T21:03:47Z
-17.9033,28.5785,8,1,2022-04-02T23:03:46Z
-17.8528,28.5428,13,1.2,2022-04-01T00:44:25Z
-17.915,28.5868,10,0.7,2022-04-01T02:32:06Z
-17.8929,28.5867,10,0.9,2022-04-01T03:51:42Z
-17.8892,28.6338,0,1,2022-04-01T09:19:19Z
-17.8957,28.636,4,1.2,2022-04-01T15:33:06Z
-17.8438,28.6158,10,0.7,2022-04-01T21:57:12Z
-17.9179,28.5762,9,1.3,2022-04-01T23:18:29Z
-17.8805,28.6358,1,1.8,2022-03-31T00:00:51Z
-17.8649,28.5456,14,1.6,2022-03-31T16:19:04Z
-17.9436,28.6311,13,1.1,2022-03-31T19:43:18Z
-17.8653,28.62,4,1.2,2022-03-30T01:49:07Z
-17.8512,28.6259,7,1.5,2022-03-30T07:47:45Z
-17.7952,28.5819,17,1.9,2022-03-30T15:59:09Z
-17.9282,28.5727,9,1.3,2022-03-30T19:47:49Z
-17.895,28.5997,11,1.5,2022-03-29T00:07:46Z
-17.8889,28.5872,7,1.5,2022-03-29T01:41:39Z
-17.9541,28.5952,8,1.6,2022-03-29T01:44:02Z
-17.8732,28.6193,1,1.4,2022-03-29T03:55:24Z
-17.8491,28.5666,12,2,2022-03-29T15:01:51Z
-17.8785,28.595,11,1.8,2022-03-29T16:20:59Z
-17.8773,28.6366,0,1.1,2022-03-28T01:35:05Z
-17.8557,28.5296,15,1.6,2022-03-28T21:56:33Z
-17.8482,28.5607,14,1.4,2022-03-26T01:36:46Z
-17.8792,28.5917,5,0.7,2022-03-26T03:58:44Z
-17.9099,28.5933,5,0.8,2022-03-26T04:05:36Z
-17.834,28.5653,11,1.8,2022-03-25T00:02:38Z
-17.8393,28.5671,9,2.2,2022-03-25T00:05:17Z
-17.8412,28.5624,8,1.4,2022-03-25T00:09:24Z
-17.839,28.5604,10,1.5,2022-03-25T00:35:22Z
-17.8419,28.5614,12,1.6,2022-03-25T01:29:41Z
-17.8283,28.5677,11,1.9,2022-03-25T01:36:20Z
-17.8504,28.5588,10,1.3,2022-03-25T01:49:18Z
-17.7901,28.5609,10,1.6,2022-03-25T02:02:46Z
-17.8169,28.5593,9,1.6,2022-03-25T02:04:48Z
-17.8353,28.5723,7,1.4,2022-03-25T02:33:11Z
-17.8549,28.5501,11,2,2022-03-25T03:12:35Z
-17.8762,28.5411,30,2.4,2022-03-25T04:30:30Z
-17.8525,28.5447,4,2.1,2022-03-25T04:42:16Z
-17.8187,28.5659,11,1.2,2022-03-25T05:00:00Z
-17.8422,28.5629,11,1.9,2022-03-25T05:09:45Z
-17.8497,28.5569,13,1.6,2022-03-25T05:12:06Z
-17.8427,28.5632,13,0.9,2022-03-25T05:44:29Z
-17.8371,28.5441,13,1.2,2022-03-25T05:55:04Z
-17.88,28.5439,12,1.9,2022-03-25T06:00:22Z
-17.8523,28.5697,11,1.4,2022-03-25T06:07:54Z
-17.834,28.5816,11,1.7,2022-03-25T06:33:43Z
-17.844,28.5694,13,1.7,2022-03-25T06:35:00Z
-17.8375,28.5547,12,1.7,2022-03-25T06:41:41Z
-17.8337,28.552,11,1.9,2022-03-25T06:50:58Z
-17.8392,28.5761,10,1.5,2022-03-25T07:50:10Z
-17.8433,28.5564,10,2.6,2022-03-25T07:53:28Z
-17.8523,28.5517,11,1.3,2022-03-25T08:03:29Z
-17.8546,28.5549,11,2,2022-03-25T08:07:34Z
-17.8275,28.5617,11,1.7,2022-03-25T08:17:04Z
-17.8167,28.5809,21,2.5,2022-03-25T08:35:05Z
-17.8384,28.5587,9,2,2022-03-25T08:44:01Z
-17.8324,28.5712,13,2.1,2022-03-25T08:53:11Z
-17.8154,28.5673,12,1.9,2022-03-25T09:29:43Z
-17.8482,28.5614,10,1.8,2022-03-25T09:31:52Z
-17.8549,28.5359,11,1.8,2022-03-25T09:34:09Z
-17.8757,28.5346,16,1.8,2022-03-25T11:50:16Z
-17.8497,28.5622,11,1.8,2022-03-25T12:48:40Z
-17.8837,28.5724,10,1.4,2022-03-25T17:52:21Z
-17.8668,28.5525,13,1.6,2022-03-25T22:16:27Z
-17.8543,28.545,13,1.8,2022-03-25T23:57:19Z
-17.8467,28.5542,14,2,2022-03-24T01:02:14Z
-17.8689,28.5636,13,1.9,2022-03-24T17:33:41Z
-17.8628,28.5566,13,1.8,2022-03-24T17:34:45Z
-17.8573,28.532,13,2.1,2022-03-24T19:07:46Z
-17.8133,28.5826,10,2,2022-03-24T19:08:02Z
-17.8386,28.5592,13,2,2022-03-24T19:18:50Z
-17.8512,28.4846,22,2.1,2022-03-24T19:20:58Z
-17.8109,28.5266,28,2.9,2022-03-24T19:21:19Z
-17.8408,28.5642,12,1.8,2022-03-24T19:30:28Z
-17.9313,28.5489,0,2.3,2022-03-24T19:43:36Z
-17.8729,28.5485,13,1.8,2022-03-24T19:57:18Z
-17.8453,28.5435,13,1.8,2022-03-24T19:59:05Z
-17.8717,28.5346,7,2.2,2022-03-24T20:02:24Z
-17.8609,28.5619,9,2.3,2022-03-24T20:06:42Z
-17.8452,28.5631,12,1.7,2022-03-24T20:12:39Z
-17.8495,28.5191,13,2.2,2022-03-24T20:26:07Z
-17.8405,28.5348,14,2.3,2022-03-24T20:55:06Z
-17.8312,28.5581,12,2,2022-03-24T21:02:25Z
-17.8402,28.5682,16,2,2022-03-24T21:05:53Z
-17.8455,28.5575,9,2.1,2022-03-24T21:06:57Z
-17.8235,28.5715,14,2.1,2022-03-24T21:08:23Z
-17.7933,28.5589,8,3,2022-03-24T21:22:05Z
-17.8259,28.5185,14,2.3,2022-03-24T21:24:35Z
-17.8186,28.5378,10,2.2,2022-03-24T21:26:05Z
-17.8617,28.5527,11,2,2022-03-24T21:34:05Z
-17.8134,28.573,11,1.9,2022-03-24T21:35:15Z
-17.8312,28.545,12,2.5,2022-03-24T21:36:39Z
-17.85,28.5651,11,2.4,2022-03-24T21:39:11Z
-17.8566,28.5568,14,2.2,2022-03-24T21:41:11Z
-17.8488,28.5517,14,2.4,2022-03-24T21:43:37Z
-17.8141,28.5528,14,1.6,2022-03-24T21:46:48Z
-17.8329,28.5584,10,2.5,2022-03-24T22:10:31Z
-17.8316,28.5735,10,2.4,2022-03-24T22:19:18Z
-17.8338,28.5629,12,2,2022-03-24T23:49:01Z
-17.9274,28.6243,0,0.6,2022-03-23T03:10:05Z
-17.8564,28.5519,11,1.8,2022-03-23T11:31:38Z
-17.8682,28.6299,4,1.2,2022-03-23T21:25:04Z
-17.869,28.5449,20,2.1,2022-03-22T00:58:25Z
-17.9216,28.5814,8,1.3,2022-03-22T04:59:49Z
-17.8364,28.5509,15,1.6,2022-03-22T05:02:33Z
-17.842,28.6482,2,1.2,2022-03-22T06:08:23Z
-17.82,28.5222,14,2.2,2022-03-22T10:03:07Z
-17.8442,28.6099,12,1.9,2022-03-22T10:16:40Z
-17.8948,28.6006,9,1.1,2022-03-22T18:56:01Z
-17.8739,28.6306,4,1.5,2022-03-21T03:04:49Z
-17.9127,28.5604,10,1.2,2022-03-21T06:28:10Z
-17.8393,28.5456,12,1.5,2022-03-21T13:30:30Z
-17.8674,28.5541,10,2.2,2022-03-21T13:37:40Z
-17.8895,28.5591,11,1.3,2022-03-21T13:51:55Z
-17.8974,28.5911,8,1.5,2022-03-21T15:11:02Z
-17.8903,28.5862,11,1.7,2022-03-21T15:22:39Z
-17.884,28.6021,15,1.3,2022-03-21T21:06:22Z
-17.873,28.6166,1,1.7,2022-03-20T03:33:21Z
-17.8503,28.6199,4,1,2022-03-20T05:54:46Z
-17.851,28.6229,3,0.9,2022-03-20T06:30:59Z
-17.9187,28.5991,7,1.5,2022-03-20T21:49:21Z
-17.8867,28.6259,0,1.7,2022-03-20T22:27:19Z
-17.8828,28.6204,0,0.4,2022-03-20T23:05:45Z
-17.8379,28.5715,12,1.2,2022-03-19T02:57:54Z
-17.868,28.6189,2,1,2022-03-19T04:55:42Z
-17.8405,28.5615,10,1.2,2022-03-19T04:58:14Z
-17.8261,28.5676,14,1.2,2022-03-19T05:24:26Z
-17.7326,28.5774,9,1.4,2022-03-19T05:30:33Z
-17.83,28.5695,11,1.1,2022-03-19T06:25:56Z
-17.8213,28.5713,11,0.8,2022-03-19T06:33:41Z
-17.8855,28.605,5,0.8,2022-03-19T08:57:38Z
-17.9418,28.6176,0,0.8,2022-03-19T20:28:15Z
-17.8184,28.5492,13,1.3,2022-03-19T21:51:57Z
-17.8557,28.6175,3,1.2,2022-03-19T22:00:47Z
-17.867,28.6171,3,0.6,2022-03-19T23:20:50Z
-17.8296,28.5678,11,2.3,2022-03-18T21:06:35Z
-17.7317,28.5662,11,1.9,2022-03-18T22:56:30Z
-17.8529,28.616,5,1.8,2022-03-17T16:32:06Z
-17.8144,28.5534,13,1.5,2022-03-16T02:58:42Z
-17.8774,28.6331,9,1.5,2022-03-16T04:14:36Z
-17.8593,28.6075,9,2,2022-03-16T18:39:15Z
-17.8221,28.5693,13,1.4,2022-03-15T01:02:50Z
-17.8875,28.5664,10,2.1,2022-03-15T07:19:50Z
-17.8915,28.6309,2,1.5,2022-03-15T17:56:10Z
-17.9118,28.5846,9,1.5,2022-03-15T20:07:18Z
-17.8292,28.5518,16,1.6,2022-03-15T21:09:03Z
-17.8876,28.6114,3,1.5,2022-03-15T23:50:10Z
-17.9108,28.5824,8,1.6,2022-03-14T01:29:11Z
-17.8971,28.5861,10,1.6,2022-03-14T01:31:55Z
-17.8835,28.5945,9,2,2022-03-14T01:31:58Z
-17.9364,28.6069,0,1.8,2022-03-14T05:55:38Z
-17.8825,28.6259,5,1.5,2022-03-13T01:05:09Z
-17.8841,28.6069,5,1.6,2022-03-13T05:32:47Z
-17.8788,28.6067,6,0.9,2022-03-13T17:09:51Z
-17.8975,28.6238,3,1.4,2022-03-13T17:39:46Z
-17.9089,28.6258,1,0.9,2022-03-13T19:27:18Z
-17.8783,28.6162,3,1.6,2022-03-12T05:52:09Z
-17.9958,28.6372,0,1.4,2022-03-11T02:31:55Z
-17.8753,28.6196,3,1.1,2022-03-11T05:06:31Z
-17.8768,28.6152,3,1.6,2022-03-11T07:26:12Z
-17.9383,28.3284,10,2.1,2022-03-11T20:46:53Z
-17.8887,28.6423,9,2.3,2022-03-11T21:26:23Z
-17.9209,28.5777,10,1,2022-03-10T03:17:14Z
-17.9073,28.6353,0,0.9,2022-03-09T00:24:38Z
-17.9035,28.6199,0,0.9,2022-03-09T00:24:51Z
-17.8854,28.629,3,1.2,2022-03-09T02:05:30Z
-17.8182,28.5784,16,1.1,2022-03-09T04:34:36Z
-17.8666,28.5896,6,2.1,2022-03-09T05:35:46Z
-17.9039,28.5859,11,1,2022-03-08T03:05:39Z
-17.8649,28.4665,30,1.5,2022-03-08T04:51:47Z
-17.8631,28.6044,5,1.1,2022-03-08T06:09:59Z
-17.868,28.6259,9,1.8,2022-03-08T14:56:41Z
-17.8989,28.5923,8,1.6,2022-03-08T20:53:15Z
-17.8986,28.5852,10,2,2022-03-08T20:54:06Z
-17.874,28.5716,11,1.2,2022-03-08T22:20:02Z
-17.8991,28.6428,0,0.9,2022-03-07T01:04:53Z
-17.8967,28.6559,14,2.1,2022-03-07T01:49:15Z
-17.8816,28.6203,2,1.4,2022-03-07T03:11:59Z
-17.8703,28.6213,3,1.2,2022-03-07T04:13:55Z
-17.8918,28.6183,0,0.8,2022-03-07T04:21:13Z
-17.9858,28.5623,0,1.6,2022-03-07T04:43:51Z
-17.825,28.5649,9,2.1,2022-03-07T06:17:41Z
-17.8946,28.6298,3,1.3,2022-03-07T21:23:52Z
-17.8877,28.5933,6,0.7,2022-03-07T21:39:20Z
-17.8788,28.5477,12,1.5,2022-03-07T22:20:36Z
-17.8718,28.5406,12,1.4,2022-03-07T23:40:07Z
-17.8416,28.5562,18,1.6,2022-03-06T01:09:31Z
-17.8424,28.5478,13,1.2,2022-03-06T01:43:40Z
-17.8749,28.6206,3,1,2022-03-06T02:24:12Z
-17.9014,28.6138,0,1.2,2022-03-06T02:26:13Z
-17.8453,28.572,14,1.6,2022-03-06T03:04:29Z
-17.8449,28.5433,14,1.5,2022-03-06T03:47:45Z
-17.8258,28.5769,14,1.5,2022-03-06T05:03:23Z
-17.8283,28.5769,15,1.6,2022-03-06T07:05:33Z
-17.9248,28.6171,0,1.1,2022-03-06T09:18:55Z
-17.8302,28.5574,13,1.4,2022-03-06T09:24:51Z
-17.8237,28.6479,24,1.9,2022-03-06T11:06:37Z
-17.8247,28.5858,10,1.7,2022-03-06T11:08:40Z
-17.8355,28.5839,11,1.6,2022-03-06T11:18:52Z
-17.8341,28.5537,13,1.9,2022-03-06T15:53:53Z
-17.8606,28.6159,3,1.3,2022-03-06T18:16:10Z
-17.9313,28.6093,0,1.1,2022-03-06T21:48:22Z
-17.8728,28.6069,7,1.3,2022-03-05T02:35:36Z
-17.7529,28.562,4,1.3,2022-03-05T03:29:32Z
-17.8405,28.5688,10,2.2,2022-03-05T05:55:36Z
-17.8308,28.5555,15,2.4,2022-03-05T06:01:01Z
-17.8684,28.5473,11,1.5,2022-03-05T06:24:01Z
-17.8483,28.5586,11,1.6,2022-03-05T06:24:39Z
-17.8355,28.5415,14,2.1,2022-03-05T06:48:27Z
-17.8421,28.5572,13,2.3,2022-03-05T06:49:56Z
-17.8586,28.5382,12,2.5,2022-03-05T06:50:09Z
-17.8574,28.563,11,1.7,2022-03-05T07:36:10Z
-17.8514,28.5758,13,1.8,2022-03-05T08:00:11Z
-17.8427,28.5629,11,2.3,2022-03-05T08:04:56Z
-17.8429,28.567,12,1.6,2022-03-05T09:51:26Z
-17.8636,28.5587,11,1.7,2022-03-05T23:03:30Z
-17.8724,28.5955,11,1.5,2022-03-04T02:57:49Z
-17.9132,28.6319,2,1.2,2022-03-04T04:04:14Z
-17.9215,28.5963,3,1.2,2022-03-04T06:07:23Z
-17.9025,28.6073,6,0.9,2022-03-04T06:29:55Z
-17.8637,28.5233,18,1.9,2022-03-04T14:43:09Z
-17.8556,28.4731,11,1.9,2022-03-04T16:08:32Z
-17.784300000000002,28.5434,10,1.6,2022-03-04T16:17:09Z
-17.82,28.561,13,2,2022-03-04T16:29:27Z
-17.7744,28.5178,17,2.3,2022-03-04T16:31:05Z
-17.8493,28.561,12,2.2,2022-03-04T16:50:59Z
-17.8157,28.5642,12,1.6,2022-03-04T18:57:43Z
-17.9396,28.6191,3,1.8,2022-03-04T21:42:05Z
-17.8892,28.621,3,1.6,2022-03-03T00:10:53Z
-17.8951,28.62,4,0.7,2022-03-03T05:11:24Z
-17.8956,28.5921,8,2.3,2022-03-03T08:51:53Z
-17.9079,28.5951,4,2,2022-03-03T14:33:47Z
-17.8828,28.6171,2,1.7,2022-03-03T15:44:27Z
-17.892,28.6127,3,0.8,2022-03-03T22:35:50Z
-17.8871,28.6207,3,1.4,2022-03-02T02:36:21Z
-17.8861,28.6353,0,0.9,2022-03-02T06:05:02Z
-17.9086,28.6262,2,1.6,2022-03-01T03:59:16Z
-17.8303,28.5554,14,1.8,2022-02-28T02:49:13Z
-17.9144,28.5199,34,2.5,2022-02-28T02:58:15Z
-17.8838,28.629,2,2,2022-02-27T00:53:27Z
-17.8718,28.5911,1,1.8,2022-02-27T03:51:33Z
